"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"40186.6674342";"平均GPS速度";"13.355534078769923";"km/h";"31.2451083";"121.3858265";
"40186.6674342";"速度 (GPS)";"29.160001373291017";"km/h";"31.2451083";"121.3858265";
"40187.6760449";"高度 (GPS)";"17.078508288246717";"m";"31.2451259";"121.3857546";
"40187.6760449";"高度 (GPS)";"17.099894242122467";"m";"31.2451259";"121.3857546";
"40187.6760449";"平均GPS速度";"13.444271619520864";"km/h";"31.2451259";"121.3857546";
"40187.6760449";"速度 (GPS)";"25.775999450683596";"km/h";"31.2451259";"121.3857546";
"40188.6754936";"高度 (GPS)";"17.099894242122467";"m";"31.2451406";"121.3856915";
"40188.6754936";"高度 (GPS)";"17.110848043970776";"m";"31.2451406";"121.3856915";
"40188.6754936";"平均GPS速度";"13.50261585181374";"km/h";"31.2451406";"121.3856915";
"40188.6754936";"速度 (GPS)";"21.7439998626709";"km/h";"31.2451406";"121.3856915";
"40189.6786767";"高度 (GPS)";"17.110848043970776";"m";"31.2451504";"121.3856381";
"40189.6786767";"高度 (GPS)";"17.205008488718455";"m";"31.2451504";"121.3856381";
"40189.6786767";"平均GPS速度";"13.542450477975176";"km/h";"31.2451504";"121.3856381";
"40189.6786767";"速度 (GPS)";"19.187999725341797";"km/h";"31.2451504";"121.3856381";
"40190.6746352";"高度 (GPS)";"17.205008488718455";"m";"31.245149";"121.3855842";
"40190.6746352";"高度 (GPS)";"17.348343776698236";"m";"31.245149";"121.3855842";
"40190.6746352";"平均GPS速度";"13.5747366573325";"km/h";"31.245149";"121.3855842";
"40190.6746352";"速度 (GPS)";"18.215999794006347";"km/h";"31.245149";"121.3855842";
"40191.6873078";"高度 (GPS)";"17.348343776698236";"m";"31.2451328";"121.3855363";
"40191.6873078";"高度 (GPS)";"17.102053656774515";"m";"31.2451328";"121.3855363";
"40191.6873078";"平均GPS速度";"13.603090795422547";"km/h";"31.2451328";"121.3855363";
"40191.6873078";"速度 (GPS)";"17.640000343322754";"km/h";"31.2451328";"121.3855363";
"40192.6820373";"高度 (GPS)";"17.102053656774515";"m";"31.245104";"121.3854926";
"40192.6820373";"高度 (GPS)";"17.316450729392017";"m";"31.245104";"121.3854926";
"40192.6820373";"平均GPS速度";"13.640359640591534";"km/h";"31.245104";"121.3854926";
"40192.6820373";"速度 (GPS)";"19.08000068664551";"km/h";"31.245104";"121.3854926";
"40193.6894004";"高度 (GPS)";"17.316450729392017";"m";"31.2450612";"121.3854591";
"40193.6894004";"高度 (GPS)";"17.295064775516266";"m";"31.2450612";"121.3854591";
"40193.6894004";"平均GPS速度";"13.693850120177775";"km/h";"31.2450612";"121.3854591";
"40193.6894004";"速度 (GPS)";"21.456000137329102";"km/h";"31.2450612";"121.3854591";
"40194.6743368";"高度 (GPS)";"17.295064775516266";"m";"31.2450082";"121.3854252";
"40194.6743368";"高度 (GPS)";"17.201309712890662";"m";"31.2450082";"121.3854252";
"40194.6743368";"高度 (GPS)";"17.27375378768977";"m";"31.2449502";"121.3853914";
"40194.6743368";"平均GPS速度";"13.76458990060245";"km/h";"31.2450082";"121.3854252";
"40194.6743368";"速度 (GPS)";"24.33600082397461";"km/h";"31.2450082";"121.3854252";
"40196.6703956";"高度 (GPS)";"17.27375378768977";"m";"31.2448846";"121.3853686";
"40196.6703956";"高度 (GPS)";"17.363434293946604";"m";"31.2448846";"121.3853686";
"40196.6703956";"平均GPS速度";"13.954869232386192";"km/h";"31.2448846";"121.3853686";
"40196.6703956";"速度 (GPS)";"28.08000068664551";"km/h";"31.2448846";"121.3853686";
"40197.6606452";"高度 (GPS)";"17.363434293946604";"m";"31.2448148";"121.385339";
"40197.6606452";"高度 (GPS)";"17.252293027309904";"m";"31.2448148";"121.385339";
"40197.6606452";"平均GPS速度";"14.052590995242692";"km/h";"31.2448148";"121.385339";
"40197.6606452";"速度 (GPS)";"28.87200164794922";"km/h";"31.2448148";"121.385339";
"40198.6677808";"高度 (GPS)";"17.252293027309904";"m";"31.2447478";"121.3853052";
"40198.6677808";"高度 (GPS)";"17.252293027309904";"m";"31.2447478";"121.3853052";
"40198.6677808";"平均GPS速度";"14.15067548807592";"km/h";"31.2447478";"121.3853052";
"40198.6677808";"速度 (GPS)";"28.87200164794922";"km/h";"31.2447478";"121.3853052";
"40199.6669644";"高度 (GPS)";"17.252293027309904";"m";"31.2446808";"121.3852716";
"40199.6669644";"高度 (GPS)";"17.201309712890662";"m";"31.2446808";"121.3852716";
"40199.6669644";"平均GPS速度";"14.245066147777807";"km/h";"31.2446808";"121.3852716";
"40199.6669644";"速度 (GPS)";"28.619999313354494";"km/h";"31.2446808";"121.3852716";
"40200.6704526";"高度 (GPS)";"17.201309712890662";"m";"31.2446173";"121.3852367";
"40200.6704526";"高度 (GPS)";"17.27375378768977";"m";"31.2446173";"121.3852367";
"40200.6704526";"平均GPS速度";"14.332306578540829";"km/h";"31.2446173";"121.3852367";
"40200.6704526";"速度 (GPS)";"27.647999382019044";"km/h";"31.2446173";"121.3852367";
"40201.6707245";"高度 (GPS)";"17.27375378768977";"m";"31.2445563";"121.385209";
"40201.6707245";"高度 (GPS)";"17.396608563845952";"m";"31.2445563";"121.385209";
"40201.6707245";"平均GPS速度";"14.41141175320403";"km/h";"31.2445563";"121.385209";
"40201.6707245";"速度 (GPS)";"26.603999519348147";"km/h";"31.2445563";"121.385209";
"40202.6667812";"高度 (GPS)";"17.396608563845952";"m";"31.2444982";"121.3851815";
"40202.6667812";"高度 (GPS)";"17.396608563845952";"m";"31.2444982";"121.3851815";
"40202.6667812";"平均GPS速度";"14.481141775887414";"km/h";"31.2444982";"121.3851815";
"40202.6667812";"速度 (GPS)";"25.3439998626709";"km/h";"31.2444982";"121.3851815";
"40203.668277";"高度 (GPS)";"17.396608563845952";"m";"31.2444409";"121.3851532";
"40203.668277";"高度 (GPS)";"17.263246747439702";"m";"31.2444409";"121.3851532";
"40203.668277";"平均GPS速度";"14.539809313983815";"km/h";"31.2444409";"121.3851532";
"40203.668277";"速度 (GPS)";"23.687999725341797";"km/h";"31.2444409";"121.3851532";
"40204.6662935";"高度 (GPS)";"17.263246747439702";"m";"31.2443939";"121.3851273";
"40204.6662935";"高度 (GPS)";"17.13041849970999";"m";"31.2443939";"121.3851273";
"40204.6662935";"平均GPS速度";"14.589810186863176";"km/h";"31.2443939";"121.3851273";
"40204.6662935";"速度 (GPS)";"22.463999176025393";"km/h";"31.2443939";"121.3851273";
"40205.6680034";"高度 (GPS)";"17.13041849970999";"m";"31.2443445";"121.3850978";
"40205.6680034";"高度 (GPS)";"17.201309712890662";"m";"31.2443445";"121.3850978";
"40205.6680034";"平均GPS速度";"14.63710151281384";"km/h";"31.2443445";"121.3850978";
"40205.6680034";"速度 (GPS)";"22.103999519348147";"km/h";"31.2443445";"121.3850978";
"40206.6633777";"高度 (GPS)";"17.201309712890662";"m";"31.2442892";"121.3850738";
"40206.6633777";"高度 (GPS)";"17.27375378768977";"m";"31.2442892";"121.3850738";
"40206.6633777";"平均GPS速度";"14.693572947705551";"km/h";"31.2442892";"121.3850738";
"40206.6633777";"速度 (GPS)";"23.724000549316408";"km/h";"31.2442892";"121.3850738";
"40207.6695711";"高度 (GPS)";"17.27375378768977";"m";"31.2442311";"121.3850486";
"40207.6695711";"高度 (GPS)";"17.443788739627202";"m";"31.2442311";"121.3850486";
"40207.6695711";"平均GPS速度";"14.759389984623198";"km/h";"31.2442311";"121.3850486";
"40207.6695711";"速度 (GPS)";"25.23600082397461";"km/h";"31.2442311";"121.3850486";
"40208.6734621";"高度 (GPS)";"17.443788739627202";"m";"31.2441663";"121.3850225";
"40208.6734621";"高度 (GPS)";"17.296324049232652";"m";"31.2441663";"121.3850225";
"40208.6734621";"平均GPS速度";"14.8411793530125";"km/h";"31.2441663";"121.3850225";
"40208.6734621";"速度 (GPS)";"27.97199993133545";"km/h";"31.2441663";"121.3850225";
"40209.6674117";"高度 (GPS)";"17.296324049232652";"m";"31.2440991";"121.3849881";
"40209.6674117";"高度 (GPS)";"17.396608563845952";"m";"31.2440991";"121.3849881";
"40209.6674117";"平均GPS速度";"14.928622949221348";"km/h";"31.2440991";"121.3849881";
"40209.6674117";"速度 (GPS)";"29.195998764038087";"km/h";"31.2440991";"121.3849881";
"40210.6708167";"高度 (GPS)";"17.396608563845952";"m";"31.2440312";"121.3849577";
"40210.6708167";"高度 (GPS)";"17.40704069122767";"m";"31.2440312";"121.3849577";
"40210.6708167";"平均GPS速度";"15.018025011566337";"km/h";"31.2440312";"121.3849577";
"40210.6708167";"速度 (GPS)";"29.556000137329104";"km/h";"31.2440312";"121.3849577";
"40211.6701277";"高度 (GPS)";"17.40704069122767";"m";"31.2439568";"121.3849249";
"40211.6701277";"高度 (GPS)";"17.435072378501715";"m";"31.2439568";"121.3849249";
"40211.6701277";"平均GPS速度";"15.121011445296414";"km/h";"31.2439568";"121.3849249";
"40211.6701277";"速度 (GPS)";"32.039998626708986";"km/h";"31.2439568";"121.3849249";
"40212.6715063";"高度 (GPS)";"17.435072378501715";"m";"31.2438782";"121.3848879";
"40212.6715063";"高度 (GPS)";"17.498047315196132";"m";"31.2438782";"121.3848879";
"40212.6715063";"平均GPS速度";"15.231863655391484";"km/h";"31.2438782";"121.3848879";
"40212.6715063";"速度 (GPS)";"33.51600151062012";"km/h";"31.2438782";"121.3848879";
"40213.6681975";"高度 (GPS)";"17.498047315196132";"m";"31.2437991";"121.384848";
"40213.6681975";"高度 (GPS)";"17.72059865138914";"m";"31.2437991";"121.384848";
"40213.6681975";"平均GPS速度";"15.34323809954875";"km/h";"31.2437991";"121.384848";
"40213.6681975";"速度 (GPS)";"33.912000274658205";"km/h";"31.2437991";"121.384848";
"40214.6704814";"高度 (GPS)";"17.72059865138914";"m";"31.2437218";"121.3848079";
"40214.6704814";"高度 (GPS)";"17.691351946607057";"m";"31.2437218";"121.3848079";
"40214.6704814";"平均GPS速度";"15.452405067838303";"km/h";"31.2437218";"121.3848079";
"40214.6704814";"速度 (GPS)";"33.66000137329102";"km/h";"31.2437218";"121.3848079";
"40215.6733784";"高度 (GPS)";"17.691351946607057";"m";"31.2436464";"121.3847706";
"40215.6733784";"高度 (GPS)";"17.82822099269555";"m";"31.2436464";"121.3847706";
"40215.6733784";"平均GPS速度";"15.553514744615192";"km/h";"31.2436464";"121.3847706";
"40215.6733784";"速度 (GPS)";"32.50799903869629";"km/h";"31.2436464";"121.3847706";
"40216.6711627";"高度 (GPS)";"17.82822099269555";"m";"31.2435663";"121.3847331";
"40216.6711627";"高度 (GPS)";"17.82822099269555";"m";"31.2435663";"121.3847331";
"40216.6711627";"平均GPS速度";"15.653770118790181";"km/h";"31.2435663";"121.3847331";
"40216.6711627";"速度 (GPS)";"32.651998901367186";"km/h";"31.2435663";"121.3847331";
"40217.6733868";"高度 (GPS)";"17.82822099269555";"m";"31.2434886";"121.3846931";
"40217.6733868";"高度 (GPS)";"17.7810408169143";"m";"31.2434886";"121.3846931";
"40217.6733868";"平均GPS速度";"15.756457088009137";"km/h";"31.2434886";"121.3846931";
"40217.6733868";"速度 (GPS)";"33.19200096130371";"km/h";"31.2434886";"121.3846931";
"40218.6710072";"高度 (GPS)";"17.7810408169143";"m";"31.2434131";"121.3846512";
"40218.6710072";"高度 (GPS)";"18.186150036139914";"m";"31.2434131";"121.3846512";
"40218.6710072";"平均GPS速度";"15.857902038879494";"km/h";"31.2434131";"121.3846512";
"40218.6710072";"速度 (GPS)";"33.26399917602539";"km/h";"31.2434131";"121.3846512";
"40219.6686988";"高度 (GPS)";"18.186150036139914";"m";"31.2433383";"121.384609";
"40219.6686988";"高度 (GPS)";"17.950051595220707";"m";"31.2433383";"121.384609";
"40219.6686988";"平均GPS速度";"15.955281827249927";"km/h";"31.2433383";"121.384609";
"40219.6686988";"速度 (GPS)";"32.76000137329102";"km/h";"31.2433383";"121.384609";
"40220.6754293";"高度 (GPS)";"17.950051595220707";"m";"31.2432622";"121.3845593";
"40220.6754293";"高度 (GPS)";"17.79519114227692";"m";"31.2432622";"121.3845593";
"40220.6754293";"平均GPS速度";"16.062609328295075";"km/h";"31.2432622";"121.3845593";
"40220.6754293";"速度 (GPS)";"34.524000549316405";"km/h";"31.2432622";"121.3845593";
"40221.6780182";"高度 (GPS)";"17.79519114227692";"m";"31.2431861";"121.3845128";
"40221.6780182";"高度 (GPS)";"17.763371888714374";"m";"31.2431861";"121.3845128";
"40221.6780182";"平均GPS速度";"16.16579681839166";"km/h";"31.2431861";"121.3845128";
"40221.6780182";"速度 (GPS)";"34.09200096130371";"km/h";"31.2431861";"121.3845128";
"40222.6764583";"高度 (GPS)";"17.763371888714374";"m";"31.2431146";"121.3844713";
"40222.6764583";"高度 (GPS)";"17.79641844573291";"m";"31.2431146";"121.3844713";
"40222.6764583";"平均GPS速度";"16.26188075221406";"km/h";"31.2431146";"121.3844713";
"40222.6764583";"速度 (GPS)";"33.11999931335449";"km/h";"31.2431146";"121.3844713";
"40223.6750516";"高度 (GPS)";"17.79641844573291";"m";"31.2430428";"121.3844297";
"40223.6750516";"高度 (GPS)";"17.775031827717854";"m";"31.2430428";"121.3844297";
"40223.6750516";"平均GPS速度";"16.350403556587043";"km/h";"31.2430428";"121.3844297";
"40223.6750516";"速度 (GPS)";"31.968000411987305";"km/h";"31.2430428";"121.3844297";
"40224.6763439";"高度 (GPS)";"17.775031827717854";"m";"31.2429708";"121.3843901";
"40224.6763439";"高度 (GPS)";"17.710855185352948";"m";"31.2429708";"121.3843901";
"40224.6763439";"平均GPS速度";"16.434528251735067";"km/h";"31.2429708";"121.3843901";
"40224.6763439";"速度 (GPS)";"31.319999313354494";"km/h";"31.2429708";"121.3843901";
"40225.6742843";"高度 (GPS)";"17.710855185352948";"m";"31.2429048";"121.3843484";
"40225.6742843";"高度 (GPS)";"18.074774155221377";"m";"31.2429048";"121.3843484";
"40225.6742843";"平均GPS速度";"16.509815662906266";"km/h";"31.2429048";"121.3843484";
"40225.6742843";"速度 (GPS)";"29.951998901367187";"km/h";"31.2429048";"121.3843484";
"40226.6774631";"高度 (GPS)";"18.074774155221377";"m";"31.2428409";"121.3843068";
"40226.6774631";"高度 (GPS)";"18.14768158880525";"m";"31.2428409";"121.3843068";
"40226.6774631";"平均GPS速度";"16.572832398128117";"km/h";"31.2428409";"121.3843068";
"40226.6774631";"速度 (GPS)";"27.82800006866455";"km/h";"31.2428409";"121.3843068";
"40227.6789211";"高度 (GPS)";"18.14768158880525";"m";"31.2427831";"121.3842752";
"40227.6789211";"高度 (GPS)";"18.330088366986644";"m";"31.2427831";"121.3842752";
"40227.6789211";"平均GPS速度";"16.619523902981143";"km/h";"31.2427831";"121.3842752";
"40227.6789211";"速度 (GPS)";"25.019999313354493";"km/h";"31.2427831";"121.3842752";
"40228.6755856";"高度 (GPS)";"18.330088366986644";"m";"31.2427341";"121.3842497";
"40228.6755856";"高度 (GPS)";"17.736186472275676";"m";"31.2427341";"121.3842497";
"40228.6755856";"平均GPS速度";"16.642832470024736";"km/h";"31.2427341";"121.3842497";
"40228.6755856";"速度 (GPS)";"20.88000068664551";"km/h";"31.2427341";"121.3842497";
"40229.6713461";"高度 (GPS)";"17.736186472275676";"m";"31.2426993";"121.3842303";
"40229.6713461";"高度 (GPS)";"17.59791357936377";"m";"31.2426993";"121.3842303";
"40229.6713461";"平均GPS速度";"16.639838011786047";"km/h";"31.2426993";"121.3842303";
"40229.6713461";"速度 (GPS)";"16.09199924468994";"km/h";"31.2426993";"121.3842303";
"40230.6927021";"高度 (GPS)";"17.59791357936377";"m";"31.2426662";"121.3842132";
"40230.6927021";"高度 (GPS)";"17.640209707021576";"m";"31.2426662";"121.3842132";
"40230.6927021";"平均GPS速度";"16.62262705012985";"km/h";"31.2426662";"121.3842132";
"40230.6927021";"速度 (GPS)";"13.535999965667726";"km/h";"31.2426662";"121.3842132";
"40231.6780742";"高度 (GPS)";"17.640209707021576";"m";"31.2426397";"121.3842007";
"40231.6780742";"高度 (GPS)";"18.056794137395748";"m";"31.2426397";"121.3842007";
"40231.6780742";"平均GPS速度";"16.597582021573437";"km/h";"31.2426397";"121.3842007";
"40231.6780742";"速度 (GPS)";"11.915999794006348";"km/h";"31.2426397";"121.3842007";
"40232.6777009";"高度 (GPS)";"18.056794137395748";"m";"31.2426139";"121.3841865";
"40232.6777009";"高度 (GPS)";"17.67340365134875";"m";"31.2426139";"121.3841865";
"40232.6777009";"平均GPS速度";"16.564134030589102";"km/h";"31.2426139";"121.3841865";
"40232.6777009";"速度 (GPS)";"10.368000411987305";"km/h";"31.2426139";"121.3841865";
"40233.6783934";"高度 (GPS)";"17.67340365134875";"m";"31.2425969";"121.3841767";
"40233.6783934";"高度 (GPS)";"17.63662480509641";"m";"31.2425969";"121.3841767";
"40233.6783934";"平均GPS速度";"16.51676599764202";"km/h";"31.2425969";"121.3841767";
"40233.6783934";"速度 (GPS)";"7.70400037765503";"km/h";"31.2425969";"121.3841767";
"40234.6664682";"高度 (GPS)";"17.63662480509641";"m";"31.2425847";"121.3841702";
"40234.6664682";"高度 (GPS)";"17.593854278719967";"m";"31.2425847";"121.3841702";
"40234.6664682";"平均GPS速度";"16.453098181209683";"km/h";"31.2425847";"121.3841702";
"40234.6664682";"速度 (GPS)";"4.3920001029968265";"km/h";"31.2425847";"121.3841702";
"40235.6787912";"高度 (GPS)";"17.593854278719967";"m";"31.2425797";"121.3841678";
"40235.6787912";"高度 (GPS)";"17.583422475284067";"m";"31.2425797";"121.3841678";
"40235.6787912";"平均GPS速度";"16.376420848093137";"km/h";"31.2425797";"121.3841678";
"40235.6787912";"速度 (GPS)";"2.123999905586243";"km/h";"31.2425797";"121.3841678";
"40236.690262";"高度 (GPS)";"17.583422475284067";"m";"31.2425751";"121.3841657";
"40236.690262";"高度 (GPS)";"17.870556012547155";"m";"31.2425751";"121.3841657";
"40236.690262";"平均GPS速度";"16.30215486358364";"km/h";"31.2425751";"121.3841657";
"40236.690262";"速度 (GPS)";"2.412000060081482";"km/h";"31.2425751";"121.3841657";
"40237.6822954";"高度 (GPS)";"17.870556012547155";"m";"31.2425655";"121.3841623";
"40237.6822954";"高度 (GPS)";"17.73420038316946";"m";"31.2425655";"121.3841623";
"40237.6822954";"平均GPS速度";"16.241099869096754";"km/h";"31.2425655";"121.3841623";
"40237.6822954";"速度 (GPS)";"4.535999965667725";"km/h";"31.2425655";"121.3841623";
"40238.6672594";"高度 (GPS)";"17.73420038316946";"m";"31.2425503";"121.3841569";
"40238.6672594";"高度 (GPS)";"17.655808915688333";"m";"31.2425503";"121.3841569";
"40238.6672594";"平均GPS速度";"16.190885164741495";"km/h";"31.2425503";"121.3841569";
"40238.6672594";"速度 (GPS)";"6.443999862670899";"km/h";"31.2425503";"121.3841569";
"40239.6853798";"高度 (GPS)";"17.655808915688333";"m";"31.2425331";"121.3841506";
"40239.6853798";"高度 (GPS)";"17.655808915688333";"m";"31.2425331";"121.3841506";
"40239.6853798";"平均GPS速度";"16.14596802815495";"km/h";"31.2425331";"121.3841506";
"40239.6853798";"速度 (GPS)";"7.668000411987305";"km/h";"31.2425331";"121.3841506";
"40240.6751273";"高度 (GPS)";"17.655808915688333";"m";"31.2425157";"121.3841442";
"40240.6751273";"高度 (GPS)";"17.657220332219303";"m";"31.2425157";"121.3841442";
"40240.6751273";"平均GPS速度";"16.100368822703896";"km/h";"31.2425157";"121.3841442";
