"SECONDS";"PID";"VALUE";"UNITS";
"46413.6438859";"行驶距离 (今天)";"0.313071";"km";
"46413.6438859";"行驶距离 (周)";"1.866221";"km";
"46413.6438859";"行驶距离（总计）";"1.866221";"km";
"46413.6438859";"已用油量";"0.06539230787828693";"L";
"46413.6438859";"已用油量 (今天)";"0.06949";"L";
"46413.6438859";"已用油量 (周)";"0.46184600000000003";"L";
"46413.6438859";"已用油量（总计）";"0.46184600000000003";"L";
"46413.6438859";"MAF空气流量";"4.1";"g/sec";
"46413.6438859";"Power from MAF";"4.919999999999999";"hp";
"46413.8113888";"节气门位置";"18.823529411764707";"%";
"46413.8113888";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46413.8113888";"指令空燃比";"14.63156736";"";
"46413.9184691";"车辆加速";"0";"g";
"46413.9184691";"车速";"0";"km/h";
"46413.9184691";"发动机转速";"539";"rpm";
"46413.9184691";"发动机转速 x1000";"0.5";"rpm";
"46413.9184691";"计算的瞬时燃油率";"1.1965122316922099";"L/h";
"46413.9184691";"平均速度";"11.772786024356632";"km/h";
"46413.9184691";"平均油耗";"23.694767735612828";"L/100km";
"46413.9184691";"平均油耗 (今天)";"22.22658757917533";"L/100km";
"46413.9184691";"平均油耗 (周)";"24.752749004539123";"L/100km";
"46413.9184691";"平均油耗 10 sec";"19.692613164701267";"L/100km";
"46413.9184691";"平均油耗（总计）";"24.752749004539123";"L/100km";
"46413.9184691";"燃料花费";"0.0661423674454166";"$";
"46413.9184691";"燃料花费 (今天)";"0.07028084999999999";"$";
"46413.9184691";"燃料花费 (周)";"0.46656041";"$";
"46413.9184691";"燃料花费（总计）";"0.46656041";"$";
"46413.9184691";"瞬时引擎功率(根据燃油消耗)";"4.680992642532286";"hp";
"46413.9184691";"行驶距离";"0.27637955033333317";"km";
"46413.9184691";"行驶距离 (今天)";"0.313071";"km";
"46413.9184691";"行驶距离 (周)";"1.866221";"km";
"46413.9184691";"行驶距离（总计）";"1.866221";"km";
"46413.9184691";"已用油量";"0.06548749252021445";"L";
"46413.9184691";"已用油量 (今天)";"0.069585";"L";
"46413.9184691";"已用油量 (周)";"0.46194100000000005";"L";
"46413.9184691";"已用油量（总计）";"0.46194100000000005";"L";
"46413.9184691";"MAF空气流量";"3.5500000000000003";"g/sec";
"46413.9184691";"Power from MAF";"4.26";"hp";
"46414.1039089";"节气门位置";"18.823529411764707";"%";
"46414.1039089";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46414.1039089";"指令空燃比";"14.63156736";"";
"46414.2117596";"车辆加速";"0";"g";
"46414.2117596";"车速";"0";"km/h";
"46414.2117596";"发动机转速";"538";"rpm";
"46414.2117596";"发动机转速 x1000";"0.5";"rpm";
"46414.2117596";"计算的瞬时燃油率";"1.3448123392822302";"L/h";
"46414.2117596";"平均速度";"11.733459529401776";"km/h";
"46414.2117596";"平均油耗";"23.733616230031547";"L/100km";
"46414.2117596";"平均油耗 (今天)";"22.26076512995455";"L/100km";
"46414.2117596";"平均油耗 (周)";"24.75848251627219";"L/100km";
"46414.2117596";"平均油耗 10 sec";"19.710259466296595";"L/100km";
"46414.2117596";"平均油耗（总计）";"24.75848251627219";"L/100km";
"46414.2117596";"燃料花费";"0.06625081043254416";"$";
"46414.2117596";"燃料花费 (今天)";"0.07038892000000001";"$";
"46414.2117596";"燃料花费 (周)";"0.46666848";"$";
"46414.2117596";"燃料花费（总计）";"0.46666848";"$";
"46414.2117596";"瞬时引擎功率(根据燃油消耗)";"5.261172012310936";"hp";
"46414.2117596";"行驶距离";"0.27637955033333317";"km";
"46414.2117596";"行驶距离 (今天)";"0.313071";"km";
"46414.2117596";"行驶距离 (周)";"1.866221";"km";
"46414.2117596";"行驶距离（总计）";"1.866221";"km";
"46414.2117596";"已用油量";"0.06559486181440016";"L";
"46414.2117596";"已用油量 (今天)";"0.069692";"L";
"46414.2117596";"已用油量 (周)";"0.462048";"L";
"46414.2117596";"已用油量（总计）";"0.462048";"L";
"46414.2117596";"MAF空气流量";"3.99";"g/sec";
"46414.2117596";"Power from MAF";"4.788";"hp";
"46414.3834716";"节气门位置";"18.823529411764707";"%";
"46414.3834716";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46414.3834716";"指令空燃比";"14.63156736";"";
"46414.4799833";"车辆加速";"0";"g";
"46414.4799833";"车速";"0";"km/h";
"46414.4799833";"发动机转速";"536";"rpm";
"46414.4799833";"发动机转速 x1000";"0.5";"rpm";
"46414.4799833";"计算的瞬时燃油率";"1.2908850274313137";"L/h";
"46414.4799833";"平均速度";"11.695931798004953";"km/h";
"46414.4799833";"平均油耗";"23.768869674944238";"L/100km";
"46414.4799833";"平均油耗 (今天)";"22.29174851710954";"L/100km";
"46414.4799833";"平均油耗 (周)";"24.763680185787216";"L/100km";
"46414.4799833";"平均油耗 10 sec";"19.727905597638543";"L/100km";
"46414.4799833";"平均油耗（总计）";"24.763680185787216";"L/100km";
"46414.4799833";"燃料花费";"0.06634921807819615";"$";
"46414.4799833";"燃料花费 (今天)";"0.07048689000000001";"$";
"46414.4799833";"燃料花费 (周)";"0.46676645";"$";
"46414.4799833";"燃料花费（总计）";"0.46676645";"$";
"46414.4799833";"瞬时引擎功率(根据燃油消耗)";"5.05019769602779";"hp";
"46414.4799833";"行驶距离";"0.27637955033333317";"km";
"46414.4799833";"行驶距离 (今天)";"0.313071";"km";
"46414.4799833";"行驶距离 (周)";"1.866221";"km";
"46414.4799833";"行驶距离（总计）";"1.866221";"km";
"46414.4799833";"已用油量";"0.06569229512692687";"L";
"46414.4799833";"已用油量 (今天)";"0.069789";"L";
"46414.4799833";"已用油量 (周)";"0.46214500000000003";"L";
"46414.4799833";"已用油量（总计）";"0.46214500000000003";"L";
"46414.4799833";"MAF空气流量";"3.83";"g/sec";
"46414.4799833";"Power from MAF";"4.596";"hp";
"46414.8107546";"节气门位置";"18.823529411764707";"%";
"46414.8107546";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46414.8107546";"指令空燃比";"14.63156736";"";
"46415.0144988";"车辆加速";"0";"g";
"46415.0144988";"车速";"0";"km/h";
"46415.0144988";"发动机转速";"534";"rpm";
"46415.0144988";"发动机转速 x1000";"0.5";"rpm";
"46415.0144988";"计算的瞬时燃油率";"1.3144782263660895";"L/h";
"46415.0144988";"平均速度";"11.62277136152317";"km/h";
"46415.0144988";"平均油耗";"23.841888884303074";"L/100km";
"46415.0144988";"平均油耗 (今天)";"22.3562706223189";"L/100km";
"46415.0144988";"平均油耗 (周)";"24.774504198591703";"L/100km";
"46415.0144988";"平均油耗 10 sec";"19.745715049095967";"L/100km";
"46415.0144988";"平均油耗（总计）";"24.774504198591703";"L/100km";
"46415.0144988";"燃料花费";"0.06655304634230388";"$";
"46415.0144988";"燃料花费 (今天)";"0.07069091";"$";
"46415.0144988";"燃料花费 (周)";"0.46697046999999997";"$";
"46415.0144988";"燃料花费（总计）";"0.46697046999999997";"$";
"46415.0144988";"瞬时引擎功率(根据燃油消耗)";"5.1424989594016655";"hp";
"46415.0144988";"行驶距离";"0.27637955033333317";"km";
"46415.0144988";"行驶距离 (今天)";"0.313071";"km";
"46415.0144988";"行驶距离 (周)";"1.866221";"km";
"46415.0144988";"行驶距离（总计）";"1.866221";"km";
"46415.0144988";"已用油量";"0.06589410528940978";"L";
"46415.0144988";"已用油量 (今天)";"0.069991";"L";
"46415.0144988";"已用油量 (周)";"0.46234700000000006";"L";
"46415.0144988";"已用油量（总计）";"0.46234700000000006";"L";
"46415.0144988";"MAF空气流量";"3.9";"g/sec";
"46415.0144988";"Power from MAF";"4.68";"hp";
"46415.2164444";"节气门位置";"18.823529411764707";"%";
"46415.2164444";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46415.2164444";"指令空燃比";"14.63156736";"";
"46415.3275127";"车辆加速";"0";"g";
"46415.3275127";"车速";"0";"km/h";
"46415.3275127";"发动机转速";"542";"rpm";
"46415.3275127";"发动机转速 x1000";"0.5";"rpm";
"46415.3275127";"计算的瞬时燃油率";"1.3852578231704178";"L/h";
"46415.3275127";"平均速度";"11.579656217276392";"km/h";
"46415.3275127";"平均油耗";"23.883153252638618";"L/100km";
"46415.3275127";"平均油耗 (今天)";"22.392684087635075";"L/100km";
"46415.3275127";"平均油耗 (周)";"24.7806127998774";"L/100km";
"46415.3275127";"平均油耗 10 sec";"19.763548834456063";"L/100km";
"46415.3275127";"平均油耗（总计）";"24.7806127998774";"L/100km";
"46415.3275127";"燃料花费";"0.06666823308071408";"$";
"46415.3275127";"燃料花费 (今天)";"0.07080605";"$";
"46415.3275127";"燃料花费 (周)";"0.46708561";"$";
"46415.3275127";"燃料花费（总计）";"0.46708561";"$";
"46415.3275127";"瞬时引擎功率(根据燃油消耗)";"5.419402749523295";"hp";
"46415.3275127";"行驶距离";"0.27637955033333317";"km";
"46415.3275127";"行驶距离 (今天)";"0.313071";"km";
"46415.3275127";"行驶距离 (周)";"1.866221";"km";
"46415.3275127";"行驶距离（总计）";"1.866221";"km";
"46415.3275127";"已用油量";"0.06600815156506344";"L";
"46415.3275127";"已用油量 (今天)";"0.070105";"L";
"46415.3275127";"已用油量 (周)";"0.462461";"L";
"46415.3275127";"已用油量（总计）";"0.462461";"L";
"46415.3275127";"MAF空气流量";"4.11";"g/sec";
"46415.3275127";"Power from MAF";"4.932";"hp";
"46415.5106258";"节气门位置";"18.823529411764707";"%";
"46415.5106258";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46415.5106258";"指令空燃比";"14.63156736";"";
"46415.6186441";"车辆加速";"0";"g";
"46415.6186441";"车速";"0";"km/h";
"46415.6186441";"发动机转速";"540";"rpm";
"46415.6186441";"发动机转速 x1000";"0.5";"rpm";
"46415.6186441";"计算的瞬时燃油率";"1.3111077693754074";"L/h";
"46415.6186441";"平均速度";"11.54155840391585";"km/h";
"46415.6186441";"平均油耗";"23.918877613524362";"L/100km";
"46415.6186441";"平均油耗 (今天)";"22.42430630751491";"L/100km";
"46415.6186441";"平均油耗 (周)";"24.785917637836036";"L/100km";
"46415.6186441";"平均油耗 10 sec";"19.78138286355078";"L/100km";
"46415.6186441";"平均油耗（总计）";"24.785917637836036";"L/100km";
"46415.6186441";"燃料花费";"0.06676795525696931";"$";
"46415.6186441";"燃料花费 (今天)";"0.07090604";"$";
"46415.6186441";"燃料花费 (周)";"0.4671856";"$";
"46415.6186441";"燃料花费（总计）";"0.4671856";"$";
"46415.6186441";"瞬时引擎功率(根据燃油消耗)";"5.129313064633969";"hp";
"46415.6186441";"行驶距离";"0.27637955033333317";"km";
"46415.6186441";"行驶距离 (今天)";"0.313071";"km";
"46415.6186441";"行驶距离 (周)";"1.866221";"km";
"46415.6186441";"行驶距离（总计）";"1.866221";"km";
"46415.6186441";"已用油量";"0.06610688639303892";"L";
"46415.6186441";"已用油量 (今天)";"0.070204";"L";
"46415.6186441";"已用油量 (周)";"0.46256";"L";
"46415.6186441";"已用油量（总计）";"0.46256";"L";
"46415.6186441";"MAF空气流量";"3.89";"g/sec";
"46415.6186441";"Power from MAF";"4.668";"hp";
"46415.7950308";"节气门位置";"18.823529411764707";"%";
"46415.7950308";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46415.7950308";"指令空燃比";"14.63156736";"";
"46415.8917182";"车辆加速";"0";"g";
"46415.8917182";"车速";"0";"km/h";
"46415.8917182";"发动机转速";"533";"rpm";
"46415.8917182";"发动机转速 x1000";"0.5";"rpm";
"46415.8917182";"计算的瞬时燃油率";"1.2942554844219958";"L/h";
"46415.8917182";"平均速度";"11.505427340285099";"km/h";
"46415.8917182";"平均油耗";"23.95645476200999";"L/100km";
"46415.8917182";"平均油耗 (今天)";"22.457525609206854";"L/100km";
"46415.8917182";"平均油耗 (周)";"24.791490396903693";"L/100km";
"46415.8917182";"平均油耗 10 sec";"19.79922505115103";"L/100km";
"46415.8917182";"平均油耗（总计）";"24.791490396903693";"L/100km";
"46415.8917182";"燃料花费";"0.06687284936652212";"$";
"46415.8917182";"燃料花费 (今天)";"0.07101107999999999";"$";
"46415.8917182";"燃料花费 (周)";"0.46729064";"$";
"46415.8917182";"燃料花费（总计）";"0.46729064";"$";
"46415.8917182";"瞬时引擎功率(根据燃油消耗)";"5.063383590795485";"hp";
"46415.8917182";"行驶距离";"0.27637955033333317";"km";
"46415.8917182";"行驶距离 (今天)";"0.313071";"km";
"46415.8917182";"行驶距离 (周)";"1.866221";"km";
"46415.8917182";"行驶距离（总计）";"1.866221";"km";
"46415.8917182";"已用油量";"0.0662107419470516";"L";
"46415.8917182";"已用油量 (今天)";"0.070308";"L";
"46415.8917182";"已用油量 (周)";"0.462664";"L";
"46415.8917182";"已用油量（总计）";"0.462664";"L";
"46415.8917182";"MAF空气流量";"3.84";"g/sec";
"46415.8917182";"Power from MAF";"4.608";"hp";
"46416.1709727";"节气门位置";"18.823529411764707";"%";
"46416.1709727";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46416.1709727";"指令空燃比";"14.63156736";"";
"46416.3641395";"车辆加速";"0";"g";
"46416.3641395";"车速";"0";"km/h";
"46416.3641395";"发动机转速";"538";"rpm";
"46416.3641395";"发动机转速 x1000";"0.5";"rpm";
"46416.3641395";"计算的瞬时燃油率";"1.3144782263660895";"L/h";
"46416.3641395";"平均速度";"11.441055298988466";"km/h";
"46416.3641395";"平均油耗";"24.019548242103234";"L/100km";
"46416.3641395";"平均油耗 (今天)";"22.51310405626839";"L/100km";
"46416.3641395";"平均油耗 (周)";"24.800814051497653";"L/100km";
"46416.3641395";"平均油耗 10 sec";"19.81718387324019";"L/100km";
"46416.3641395";"平均油耗（总计）";"24.800814051497653";"L/100km";
"46416.3641395";"燃料花费";"0.06704897061785918";"$";
"46416.3641395";"燃料花费 (今天)";"0.07118682";"$";
"46416.3641395";"燃料花费 (周)";"0.46746637999999996";"$";
"46416.3641395";"燃料花费（总计）";"0.46746637999999996";"$";
"46416.3641395";"瞬时引擎功率(根据燃油消耗)";"5.1424989594016655";"hp";
"46416.3641395";"行驶距离";"0.27637955033333317";"km";
"46416.3641395";"行驶距离 (今天)";"0.313071";"km";
"46416.3641395";"行驶距离 (周)";"1.866221";"km";
"46416.3641395";"行驶距离（总计）";"1.866221";"km";
"46416.3641395";"已用油量";"0.06638511942362295";"L";
"46416.3641395";"已用油量 (今天)";"0.070482";"L";
"46416.3641395";"已用油量 (周)";"0.462838";"L";
"46416.3641395";"已用油量（总计）";"0.462838";"L";
"46416.3641395";"MAF空气流量";"3.9";"g/sec";
"46416.3641395";"Power from MAF";"4.68";"hp";
"46416.8706774";"节气门位置";"18.431372549019606";"%";
"46416.8706774";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46416.8706774";"指令空燃比";"14.63156736";"";
"46416.9783933";"车辆加速";"0";"g";
"46416.9783933";"车速";"0";"km/h";
"46416.9783933";"发动机转速";"561";"rpm";
"46416.9783933";"发动机转速 x1000";"0.6";"rpm";
"46416.9783933";"计算的瞬时燃油率";"1.2538100005338086";"L/h";
"46416.9783933";"平均速度";"11.362791632432048";"km/h";
"46416.9783933";"平均油耗";"24.093784984588204";"L/100km";
"46416.9783933";"平均油耗 (今天)";"22.578584410565014";"L/100km";
"46416.9783933";"平均油耗 (周)";"24.811798816967556";"L/100km";
"46416.9783933";"平均油耗 10 sec";"19.83530506438997";"L/100km";
"46416.9783933";"平均油耗（总计）";"24.811798816967556";"L/100km";
"46416.9783933";"燃料花费";"0.06725619754467188";"$";
"46416.9783933";"燃料花费 (今天)";"0.07139387";"$";
"46416.9783933";"燃料花费 (周)";"0.46767342999999995";"$";
"46416.9783933";"燃料花费（总计）";"0.46767342999999995";"$";
"46416.9783933";"瞬时引擎功率(根据燃油消耗)";"4.905152853583127";"hp";
"46416.9783933";"行驶距离";"0.27637955033333317";"km";
"46416.9783933";"行驶距离 (今天)";"0.313071";"km";
"46416.9783933";"行驶距离 (周)";"1.866221";"km";
"46416.9783933";"行驶距离（总计）";"1.866221";"km";
"46416.9783933";"已用油量";"0.06659029459868503";"L";
"46416.9783933";"已用油量 (今天)";"0.070687";"L";
"46416.9783933";"已用油量 (周)";"0.46304300000000004";"L";
"46416.9783933";"已用油量（总计）";"0.46304300000000004";"L";
"46416.9783933";"MAF空气流量";"3.72";"g/sec";
"46416.9783933";"Power from MAF";"4.464";"hp";
"46417.1510924";"节气门位置";"18.431372549019606";"%";
"46417.1510924";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46417.1510924";"指令空燃比";"14.63156736";"";
"46417.272276";"车辆加速";"0";"g";
"46417.272276";"车速";"0";"km/h";
"46417.272276";"发动机转速";"556";"rpm";
"46417.272276";"发动机转速 x1000";"0.6";"rpm";
"46417.272276";"计算的瞬时燃油率";"1.1762894897481162";"L/h";
"46417.272276";"平均速度";"11.324072878778106";"km/h";
"46417.272276";"平均油耗";"24.131301646976926";"L/100km";
"46417.272276";"平均油耗 (今天)";"22.611803712256965";"L/100km";
